Timestamp,Environment,Scenario,Mode,PrimaryChannel,PrimaryBand,PrimaryWidth_MHz,PrimaryLinkRate_Mbps,SecondaryChannel,SecondaryBand,SecondaryWidth_MHz,SecondaryLinkRate_Mbps,PrimaryCCI,PrimaryACI,PrimaryNeighbors,SecondaryCCI,SecondaryACI,SecondaryNeighbors,Streams,Throughput_Mbps,Retransmits,Run,Distance,Material,PartitionAmount,PartitionThickness,Connection,PrimaryRSSI,SecondaryRSSI
2/26/2026 13:43,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,99.06,0,1,4.5,,0,0,Wireless,-46,
2/26/2026 13:43,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,104.09,0,2,4.5,,0,0,Wireless,-46,
2/26/2026 13:44,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,103.21,0,3,4.5,,0,0,Wireless,-46,
2/26/2026 13:45,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,104.19,0,4,4.5,,0,0,Wireless,-46,
2/26/2026 13:45,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,108.47,0,5,4.5,,0,0,Wireless,-46,
2/26/2026 13:46,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,105.22,0,6,4.5,,0,0,Wireless,-46,
2/26/2026 13:46,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,100.96,0,7,4.5,,0,0,Wireless,-46,
2/26/2026 13:47,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,104.97,0,8,4.5,,0,0,Wireless,-46,
2/26/2026 13:48,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,106.64,0,9,4.5,,0,0,Wireless,-46,
2/26/2026 13:48,Home-LOS,4.5m Home LOS 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,4,13,,,,4,102.81,0,10,4.5,,0,0,Wireless,-46,
2/26/2026 13:55,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,130.35,0,1,4.5,,0,0,Wireless,-46,-56
2/26/2026 13:56,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,218.98,0,2,4.5,,0,0,Wireless,-46,-56
2/26/2026 13:57,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,165.63,0,3,4.5,,0,0,Wireless,-46,-56
2/26/2026 13:57,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,213.03,0,4,4.5,,0,0,Wireless,-46,-56
2/26/2026 13:58,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,166.17,0,5,4.5,,0,0,Wireless,-46,-56
2/26/2026 13:58,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,175.13,0,6,4.5,,0,0,Wireless,-46,-56
2/26/2026 13:59,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,146.45,0,7,4.5,,0,0,Wireless,-46,-56
2/26/2026 14:00,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,393.15,0,8,4.5,,0,0,Wireless,-46,-56
2/26/2026 14:00,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,448.43,0,9,4.5,,0,0,Wireless,-46,-56
2/26/2026 14:01,Home-LOS,4.5m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,1,0,10,0,0,10,8,484.6,0,10,4.5,,0,0,Wireless,-46,-56
3/17/2026 14:56,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,569.04,0,1,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 14:57,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,592.92,0,2,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 14:57,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,570.68,0,3,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 14:58,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,627.46,0,4,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 14:59,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,604.36,0,5,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 14:59,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,623.79,0,6,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 15:00,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,619.33,0,7,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 15:00,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,636.97,0,8,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 15:01,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,597.5,0,9,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 15:02,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,572.83,0,10,1.5,Glass,1,0.01,Wireless,-61,
3/17/2026 15:20,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,641.08,0,1,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:20,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,677.6,0,2,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:21,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,663.36,0,3,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:22,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,658.63,0,4,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:22,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,626.89,0,5,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:23,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,591.99,0,6,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:23,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,579.67,0,7,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:24,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,671.16,0,8,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:24,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,659.31,0,9,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:25,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,1,7,,,,4,658.82,0,10,1.5,Glass,1,0.01,Wireless,-41,
3/17/2026 15:32,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,8,2.4GHz,20,344,,,,,1,0,6,,,,4,53.69,0,1,1.5,Glass,1,0.01,Wireless,-32,
3/17/2026 15:38,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,0,0,,,,4,60.73,0,1,1.5,Glass,1,0.01,Wireless,-32,
3/17/2026 15:39,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,0,0,,,,4,79.87,0,2,1.5,Glass,1,0.01,Wireless,-32,
3/17/2026 15:39,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,0,0,,,,4,77.66,0,3,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 15:31,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,617.74,0,1,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:32,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,653.18,0,2,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:32,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,671.7,0,3,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:33,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,669.26,0,4,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:33,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,649.61,0,5,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:34,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,654.6,0,6,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:35,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,639.4,0,7,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:35,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,664.76,0,8,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:36,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,648.66,0,9,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:36,Uni-Wall,1.5m Uni Wall 1 Glass 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,618.57,0,10,1.5,Glass,1,0.01,Wireless,-61,
3/23/2026 15:42,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,621.34,0,1,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 15:44,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,639.35,0,3,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 15:44,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,654.77,0,4,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 15:45,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,609.07,0,5,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 15:46,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,626.24,0,6,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 15:46,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,655.55,0,7,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 15:47,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,630.15,0,8,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 15:47,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,593.3,0,9,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 15:48,Uni-Wall,1.5m Uni Wall 1 Glass 5GHz Wireless,Standard,48,5GHz,160,2882,,,,,0,0,6,,,,4,601.52,0,10,1.5,Glass,1,0.01,Wireless,-41,
3/23/2026 16:12,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,96.15,0,1,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:13,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,101.44,0,2,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:13,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,103.61,0,3,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:14,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,102.83,0,4,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:15,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,101.11,0,5,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:15,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,101.3,0,6,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:16,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,100.43,0,7,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:16,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,99.64,0,8,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:17,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,97.76,0,9,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:18,Uni-Wall,1.5m Uni Wall 1 Glass 2.4GHz Wireless,Standard,10,2.4GHz,20,344,,,,,0,0,3,,,,4,104.17,0,10,1.5,Glass,1,0.01,Wireless,-32,
3/23/2026 16:27,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,36.69,0,1,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:28,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,83.35,0,2,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:28,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,13.24,0,3,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:29,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,29.85,0,4,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:30,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,82.53,0,5,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:30,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,44.8,0,6,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:31,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,71.46,0,7,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:31,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,42.1,0,8,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:32,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,64.31,0,9,1.5,Glass,1,0.01,Wireless,-32,-60
3/23/2026 16:33,Uni-Wall,1.5m Uni Wall 1 Glass MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,39.06,0,10,1.5,Glass,1,0.01,Wireless,-32,-60
3/31/2026 15:58,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,683.33,0,1,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 15:59,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,685.82,0,2,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:00,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,670.7,0,3,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:00,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,702.61,0,4,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:01,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,695.31,0,5,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:01,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,689.52,0,6,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:02,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,697.28,0,7,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:03,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,696.76,0,8,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:03,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,702.59,0,9,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:04,Uni-Wall,1.5m Uni Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,705.63,0,10,1.5,Wood,1,0.075,Wireless,-58,
3/31/2026 16:13,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,555,0,1,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:14,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,553.43,0,2,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:14,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,552.39,0,3,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:15,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,620.62,0,4,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:15,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,568.44,0,5,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:16,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,573.17,0,6,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:17,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,594.36,0,7,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:17,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,553.16,0,8,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:18,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,599.39,0,9,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:18,Uni-Wall,1.5m Uni Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,6,,,,4,615.78,0,10,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:31,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,70.17,0,1,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:32,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,89.94,0,2,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:32,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,85.07,0,3,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:33,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,87.48,0,4,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:33,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,95.71,0,5,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:34,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,92.1,0,6,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:34,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,67.86,0,7,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:35,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,96.18,0,8,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:36,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,91.72,0,9,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:36,Uni-Wall,1.5m Uni Wall 1 Wood 2.4GHz Wireless,Standard,2,2.4GHz,20,344,,,,,0,5,7,,,,4,72.6,0,10,1.5,Wood,1,0.075,Wireless,-41,
3/31/2026 16:42,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,148.11,0,1,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:42,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,27.19,0,2,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:43,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,70.6,0,3,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:43,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,124.51,0,4,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:44,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,111.42,0,5,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:45,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,102.51,0,6,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:45,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,28.58,0,7,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:46,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,156.03,0,8,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:46,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,133.31,0,9,1.5,Wood,1,0.075,Wireless,-47,-13
3/31/2026 16:47,Uni-Wall,1.5m Uni Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,5,0,0,5,8,97.08,0,10,1.5,Wood,1,0.075,Wireless,-47,-13
3/4/2026 21:17,Uni-LOS,3m Uni LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,650.93,0,1,3,,0,0,Wireless,-49,
3/4/2026 21:17,Uni-LOS,3m Uni LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,690.97,0,2,3,,0,0,Wireless,-49,
3/4/2026 21:18,Uni-LOS,3m Uni LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,686.47,0,3,3,,0,0,Wireless,-49,
3/4/2026 21:19,Uni-LOS,3m Uni LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,5,,,,4,652.85,0,4,3,,0,0,Wireless,-49,
